text,category,urgency,task,split,source_dataset,event,language,tweet_id,original_label,source_file,label
Do the pledged financial donations go straight to the areas or there are clearing houses?,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-22,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Another tool that we can use to coordinate relief efforts,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-23,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Yeng at the Charity Mini Concert Event!,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-24,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
People lining up for relief goods in sitio mahayahay daanbantayan.,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-25,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
CEBU: We NEED volunteer COORDINATORS. DM me if you're interested,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-26,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Tulong na, Tabang na T-Shirt",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-27,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Hotline #of villamor airbase. Help feed 3,000 #yolanda victims",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-28,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
My mom and sister up and at em in Tacloban,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-29,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Medical team 2 -On board to Tacloban with doc zyra,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-30,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Ano ng nanyayari sa Visayas?,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-31,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
I think i lifted a total of more than 50 kilos of donated clothes,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-32,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Repacking of relief goods later,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-33,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
ME AND YATS IN OURNEW SHIRT,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-34,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Yesterday at Talisay, Daanbantayan",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-35,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Have to do some packing for the typhoon victims in the Philippines,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-36,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
NSTP tomorrow. Punta akong redcross tomorrow after class. Sino gusto sumama?,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-37,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Sa sunday kaya meron bang magbebenta sa abs-cbn ng Tulong na,Tabang na Tshirt? Punta kami dyan.",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-38,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Ready! Choirs around the world take on Filipino classics via @rapplerdotcom,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-39,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"It really is a choice, to care or not, help or be passive, to give or to steal. Hopefully, we do what's right",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-40,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
2nd batch of relief goods for the victims of typhoon Yolanda.,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-41,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Tree planting tomorrow with my orgmates,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-42,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Pitch blacked for almost two nights,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-43,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"You think it's only Binay who'taking advantage cause of his name-labelled"" donations?how about this photo?",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-44,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Caritas Manila Relief Repacking in San Carlos Seminary, EDSA, Guadalupe, Makati. Volunteers needed",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-45,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
2 can per Student of DOMT . PUP Sta.maria,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-46,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Have to wake up early for the #YolandaRun tom morning,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-47,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Paki explain naman bakit kelangan pa ng official seal at name,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-48,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Alicia Keys Visits Typhoon Haiyan Refugees in Philippines,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-49,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Concert for a cause? Want to help Yolanda victims? Contact chen at 0916.5555.484,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-50,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Bili na po kayo t-shirt!haha,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-51,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
﻿will donate some of my old clothes,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-1,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Changed my DP to show support,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-2,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Praise Report: this is a story of a Vacation Turn into Mission,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-3,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"From the Philippines to the nations who helped us, THANK YOU. WE WILL NEVER FORGET.",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-4,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"Packing thousands of food assistance for 50,000 survivors of #Haiyan",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-5,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Everything happens for a reason.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-6,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
I got my #BangonPh shirt! Let's Pray and Help for our kababayan,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-7,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Raise the Roof for Visayas,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-8,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Proud to be a citizen of a resilient Philippines,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-9,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
I can feel the smile from #tacloban,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-10,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Sana po magamit na natin to ngayon na po sana kung maari. Maraming salamat po,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-11,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Great and inspiring are generosity and selflessness.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-12,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
The storms of life no more indicate the absence of God than clouds indicate the absence of the sun,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-13,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Brown student group holding public benefit for Philippines,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-14,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
salamat @paugasol and to all people who also pledge and helped our country! much love from the PH!,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-15,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Bootcamp for a cause…all proceeds will to go to tyhpoon yolanda victims.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-16,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"Isang parol na likha sa plastic bottles, milyong pag-asa ang hatid sa pamilya",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-17,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Walang pagsubok na hindi kaya ng mga PINOY,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-18,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"Now's not the time to be selfish. Rather, now is the time to think about others first before yourself",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-19,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Thank you so much sa inspirasyon nyo. Mabuhay po kayo.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-20,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
There's a rainbow always after a rain,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-21,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Helped in relief operations in Villamor with the best class ever!!,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-22,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Another blessing will come for the #YolandaVictims,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-23,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
The smallest act of kindness is worth more than the grandest intention,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-24,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Despite evrythin dat has happened. They can still smile.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-25,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
Together we STAND ! extending hands to those who need help :) >fulfilling feeling<,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-26,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
We stand still after yolanda. Still we have a Merry Christmas.,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-27,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
At DSWD to volunteer repack relief goods. We need more helping hands! Let's do this,positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-28,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
BANGON PILIPINAS! (Rise up Philippines!),positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-29,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"Only a life lived for others is a life worthwhile.""—Albert Einstein",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-30,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"Maybe to boost the Filipino, especially typhoon Haiyan survivors, spirit amidst the loss.",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-31,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
"God will not give us problems that we can't handle. Together, we can do this and rise again",positive,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-1-32,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/1.txt,2
